text,class
"@alberto_roman83 @CDCgov @MehdiHasanShow @carlzimmer Yes, thanks.  Interestingly in February 2022, WHO's ""Transmission-based precautions for the prevention and control of infections"" cited monkeypox + smallpox as ""examples of pathogens that spread via airborne transmission."" _URL_",1
@SuperTruckerTom @MattDeb5 @MeetJess @KatePri14608408 Monkeypox is NOT an STI it just happens that this outbreak when it started a while back was picked up at an STI clinic. It is spread amongst anyone who touches the pox or anything the pox have touched . It is also airborne,1
"@TomFitton Because it's an Election Year! Let's push COVID and Monkeypox and let's all lockdown so we can't get to the polls! Hey, it worked great in 2020!",1
"5) Let's add WHO's ""Transmission-based precautions for the prevention and control of infections"" to this list. #Monkeypox as an example of an airborne pathogen was removed.  _URL_ _URL_",1
@BlackTomThePir8 @TheoFleury14 The monkeypox bullshit is not working.. no body cares.. try again,1
@sleepyknave @CDCgov @MehdiHasanShow @carlzimmer Ugh. I can't keep up. WHO changed their guidance and removed monkeypox as an airborne pathogen.  _URL_,1
Monkeypox (MPX) can be considered as an STI. We are closely monitoring the situation and we will do our best to update the community. Visit our website to download the Monkeypox information booklet in official languages: _URL_ _URL_,1
Than why hasn't the @who announce #monkeypox officially as a pandemic yet? Not surprising that the same corrupt failed institution that dragged its feet on #sars2 being airborne and rebranded it as a garden variety cold is also making the same mistake with #monkeypox. _URL_,1
"@malew51 @GlenGirl2 But personally I think monkeypox will be a game changer, it has done double the work covid did in the same time period. And they are only just admitting that it may not be an std… when people realise it's airborne we may even see a mask or two.",1
@mzzdefiant Follow the :money_with_wings::money_with_wings::money_with_wings::money_with_wings: Moneypox More vaccine and therapeutics.,1
@DoctorJanette @HARRISFAULKNER Oh stop! I don't buy the monkey pox b.s. either! #moneypox,1
"Continuing the UK's ever-irresponsible approach to highly contagious and dangerous viruses… Monkeypox is transmitted skin to skin - as in touch- regardless of sexual preference. And PS, it's more than likely airborne. _URL_",1
"Dear public health professionals, #monkeypox is not a #lgbtqia STI/STD. It is an airborne disease that can literally infect anyone regardless of their gender identity or sexual expression. Please stop.  Best, Annoyed citizen",1
The person pressing the delete button removed smallpox from listed airborne pathogens at the same time as monkeypox…  which is absolutely hilarious!  Totally absurd. _URL_,1
So weird how monkeypox was an airborne disease until this year when it's inconvenient for it to be airborne so the WHO and CDC convinced it to play nice and only spread through butt stuff,1
"@PeteUK7 Pete, like all COVID's and Omicron, Monkeypox is airborne too! Read articles you send me. Especially the Airbus engineer's report. He said very LOW incidence of Covid-19 infections spreading from air conditioning systems. How got infected, AFTER all tested negative pre boarding?",1
"Monkeypox might be airborne too. And Covid is rampant. JFC if we all just wore masks things would be so much better and safer. Good masks: 3M 9205+ Aura N95, Powecom KN95, Flo Mask Pro.  _URL_ _URL_ _URL_ #WearAMask :microbe::face_with_medical_mask::microbe: _URL_",1
"@dampscribbler most orthopox viruses are spread airborne. Monkeypox was documented to spread airborne as well, until suddenly that characteristic mysteriously disappeared when it got to the US.",1
@Jdavis_Halton @Billius27 Then he had better issue a Section 22 mask mandate to protect his region from Monkeypox. :winking_face: &lt;and other airborne viruses&gt;,1
monkeypox is probably airborne. and they could be vaccinating everyone for it right fucking now :flushed_face: _URL_,1
"@Harvard2H ""inside everybody"" so is monkeypox airborne? I question this because monkeypox they say is spread because f*ckung",1
@GBNEWS When did Covid come back. I thought Putin got rid of it? Or is it because no one believes the bullshit of monkeyPox or the War...,1
"@udell_cherise @Monkeypoxtally Not surprising at all. Same MO with Covid. They want population control. First to go, the weakest and the dumbest enough to not get protected. And just like smallpox, monkeypox is airborne too.",1
@ComradeVero They already cashed in on moneypox. Sold a bunch of vax nobody wants to government. On to the next quick buck to make ok these chumps.,1
this quite literally transmitted through airborne particles… the way they're branding the monkeypox is literally so harmful _URL_,1
is monkeypox airborne now?,1
@delawareonline Another MAN has Monkeypox. No one is going to say it? We're just not going to talk about it? #std,1
Another MAN with Monkeypox?! No one wants to say it?  We're not going to talk about it? It's an #std #netde _URL_,1
@AtlRey @GuntherEagleman Monkeypox confirms once again that anal sex is not healthy,1
@glidingaway3 monkeypox is an orthopoxvirus that CAN be airborne and transmitted through respiratory droplets. im not denying that it can be transmitted through close contact or sexual contact but my point stands. the branding of it being a gay disease is dangerous. lets do some research mama!,1
"@hpscireland @PublicHealthSth @PublicHealthSE @PublicHealthMW @PublicHealth_NE @Man2ManIreland Moneypox is the most transparent ploy ever. It's not the first time a fake virus was pinned on gay men, with the 'cure' causing all the deaths.",1
"@PHDDocMarkMD @blessedslr @DrEricDing @WHO @CDCgov @kavitapmd @yaneerbaryam Because the airborne transmission is not the PRIMARY mechanism. ""Aerosol is a route of secondary transmission for monkeypox"" _URL_",1
@ComradeVero They are working super hard now trying to turn anything they can in pendemic so the restrictions and hardship can continues. MONEYPOX.,1
Why is #MonkeyPox trending? It spelled wrong. #MoneyPox,1
@Peaky_Ape Nothing same FUD with Covid honestly I'm over this shit. F NWO F CoVID F Moneypox Im living life. #FuckWHO,1
@RosarioP70 @Harvard2H _URL_ CDC first said yes airborne then deleted any trace of saying that. There's been a few women who have shared their experiences and it sounds horrific.,1
"@kevinthebooks Ok that's good by me. Monkeypox is not dangerous at all, STIs are being spread among all sexually active people because Ireland has far too few STI clinics.",1
People relaxing about Covid while new waves are happening + the healthcare industry is crumbling + monkeypox is airborne and spreading + the CDC doing jack shit is uhh. uhhh. I'm gonna die lol,1
"@vincentdkelly1 @ComradeVero The k is silent in Monkey pox. Dr. Penny Sutcliffe is desperately trying to justify her $800,000.00 salary from 2021.  #moneypox",1
"@people @melissax1125 Meanwhile in real news, the same Wuhan lab that artificially engineered covid-19 is doing the same thing with monkeypox as we speak.",1
"@ECDC_EU @agobk Are you trying again ? I thought you got back to Covid as nobody really cares about the ""moneypox"" _URL_",1
#monkeypox is an #STD _URL_,1
"@CDCgov What a coincidence, the EU decided to try again the ""moneypox"" plandemic. I thought you have gave up and went back to Covid as nobody really cares.",1
@celinegounder @donnellymjd @CDCgov Lots of signs suggest that covering the penis with a condom could possibly help mitigate the risk of #monkeypox transmission via anal sex.,1
Monkeypox mode of transmission is through anal sex. That's that right there made monkey pox a non-factor. I have never had gay sex I never will so I'm not going to worry about monkeypox. _URL_,1
@ComradeVero moneypox not monkey,1
@keatingssixth im gay and I know for sure from trusted and close friend who is specialist in sexual transfer diseases and who is gay and super so called QUEER and he tell me that he only gets gay men over 35 a day having monkeypox and all from anal sex . so lets stop trying to sugarcoat it,1
"Monkeypox is still airborne, but fomites, in particular laundry, might need a little extra care. How to find this info? The MPX Fomite :thread:. Monkeypox Fomite Thread. _URL_",1
"Folks the Evil Elite:smiling_face_with_horns:are preparing to Lockdown motherfuckers again,have you noticed the Covid talk picking back up ,with Monkeypox being added? It's all about ""Command and Control"". I resisted the scamdemic before,I'll resist harder again. I dont bow down to the illuminati:hundred_points:",1
"@sunlorrie looks like moneypox could not be sold to the ""audience""",1
So many links in this thread that show that at one time the CDC and WHO actually were concerned about airborne transmission of monkeypox. Instead of one plague we know have two they have decided to let it rip. Not the strategy most of us signed up for. _URL_,1
if only we could have increased funding to the cdc they could've been better staffed and scrubbed mention of monkeypox being airborne before anyone noticed and could call them out,1
Their new attempt to lockdown since the plandemic and monkeypox narratives are overdone _URL_,1
Monkeypox is airborne Joe! _URL_,1
Monkeypox is airborne?!  Who's gonna be the first in the TL to catch it,1
@BernieSpofforth They've abandoned moneypox and gone back to convid.,1
"@bbrucker2 @angryblkhoemo There has never been an airborne pox virus. They spread through fluids. There is nobody taking this seriously for a reason. Additionally, you're reading about positive tests for an undefined orthopoxvirus that is being reported as Monkeypox.",1
@PaulaGhete @ZubyMusic The science is billions of people had experimentsl vaccines made from the chimpanzee adenovirus vector pumped into their veins and monkeypox is airborne less than 2 years later. Phase 3 trials don't end till dec 2023. Phases 1 and 2 we're botched. How coincidental,1
"@CaitlinVanasse This is more ambiguous: in the three or four days since I saw researchers/med experts I follow share screenshots from the CDC and WHO's websites citing monkeypox as airborne, both orgs took down the website text citing the virus as airborne.",1
"@CaitlinVanasse - cautioned their readers to treat covid as though it were airborne regardless of what the CDC/WHO said. I'm starting to see that again with reporting around monkeypox, so I'm treating it with that level of caution.",1
They said Monkeypox is airborne now?! Smh,1
Monkeys pox is Fauci's new gold mine… here's a natural remedy you don't need a vaccination! _URL_,1
"For Bill Gates, It's ""Moneypox"": Simulation of Fictitious Monkeypox Virus Pandemic in March 2021, Goes Live in May 2022 _URL_ via @grtvnews  IT IS THE TRUTH-- BUT-- IS AGAINST GATES -- SO OF COURSE F/B WON'T REPOST",1
"Already downplaying a potentially deadly (low chance but it's there esp given inequality) pandemic, this one which causes terribly painful, itching, pox that bust &amp; scar over. Oh, did I mention it's airborne but the authorities/media aren't reporting much on that? #mpx #monkeypox _URL_",1
Yup. Monkeypox is airborne af _URL_,1
Well that's fine but if you want an informed public then perhaps don't have the CDC censor information about monkeypox (and all orthopoxviruses) being airborne? Idk _URL_,1
I call BULLSHIT!! typical liberal media fear mongering!  Monkeypox cases in Canada rise by 59% in 9 days _URL_,1
"@DrBiscuitss @RolandBakerIII Shocker... Yes they lied through their goddam teeth. This Monkeypox strain is highly contagious and definitely transmits through many methods, not just gay sex.  Eg. On surfaces, in fabrics, saliva, physical contact, even evidence pointing to some cases from being airborne etc.",1
"Eric Feigl-Ding misses the old days! If you want to call it a pandemic at home and wear masks and stick yourself with needles, knock yourself out. But be private about it. Don't expect us to ride along with you. #monkeypox _URL_",1
@vdare @Steve_Sailer Right now there are gay men furiously trying to catch monkeypox on purpose.,1
@CDCgov @HHSGov No one cares about monkeypox. Give it up. Stop pushing drugs!,1
@alexmeshkin Lol the testing industry complex is dying for COVID so you all morphing into the monkeypox industrial complex Lmaoo,1
Is monkeypox the new AIDS? _URL_,1
"@thehill Isn't it more likely that this isn't the very rare ""monkeypox"" disease but the auto-immune blistering disease side effect to the vaccine as listed by Pfizer",1
"@BBCMorningLive @DrRanj These people think we're stupid. Hepatitis monkeypox SADS Shingles strokes heart attacks NOW typhoid all ""on the up"" for no discernible reason After India, Uruguay latest country Pfizer have left after refusing to reveal ingredients of ""vaccines"" when asked #Covid_19 #COVID19",1
#vaccineinjuries  #VaccineDeaths  #Pfizer #nomandates #TrudeauIsDestroyingCanada #TrudeauMustGo  #BidenIsAFailure  #shingles rebranded as #monkeypox _URL_,1
#Washington needs something heavier to control rebellious serfs. #Monkeypox was only ever a joke to most people. Queue #Marburg (a really nasty one!). I bet #Pfizer already has the #vaccine.,1
"#Pentagon Pandemic! New one #monkeypox is sround the corner, they got #pfizer to go mRNA route and seed funded #Moderna . Endless pandemic is varisnt of endless war! _URL_",1
@PopCrave Monkey pox has been eradicated,1
Anybody who is still buying into these #CrimesAgainstHumanity needs to wake the fuck up. #VaccineSideEffects = shingles = monkeypox. Read the #pfizerdocuments forced to be released by our Federal court. _URL_,1
