user description,class
"#NYC.. Scorpi-Sun, Cancey-moon …... #top #dont@me #Cashapp - $romey405, #snapchat - flyboii405 ig- @romey405 :backhand_index_pointing_down_medium-dark_skin_tone::shushing_face:",0
Head of Political Affairs @KevzPolitics | Political Analyst & Int'l Trade Specialist | West Indian | All views are my own | kevon@kevzpolitics.com,0
"Creative Director, Casa Zeta-Jones",0
"James McNally is the Director of the NACDA Program on Aging. NACDA also supports a data archive containing over 1,600 studies related to the aging lifecourse.",0
"Handsome writer • I don't consider myself a particularly ethical person, but I am fair. #Fannibal. he/him",0
None,0
Anchor of The Global Brief on CNN @ 10pmGMT/ 5pET. 'Think lightly of yourself and deeply of the world' (because everyone should have a favourite Samurai quote),0
Evidence-based search engine making it easy to find trusted answers to your clinical Qs #EBM,0
Radicalized right here motherfucker,0
"""I always wondered why somebody doesn't do something about that. Then I realized I was somebody."" Lily Tomlin. Make America Sane/Smart Again #MASA",0
Business Page: TheWaxBar868,0
Line straddling Libertine You couldn't handle my undivided attention.  I want to pet your dog.  Pronouns: Princess/Her Royal Highness #TermLimits y'all,0
"Journalist @ Enemy In A State. ""Gutter Journo"" who, unfortunately, has to report from the gutter, as that's where 99.9% of politicians dwell",0
"Pretty much, I would let Gemma know, that… husband x dog dad x fashion x fitness x all things pop",0
Got buggered by Jacko.,0
Aiming to Live Colourfully,0
click the link for details on my whereabouts.,0
"Categorize Me, I Defy Every Label",0
mostly retweets and replying to people im a protestant and most tweets will be related to my beliefs i like guns and militaria stuff: @peebsmilitaria,0
Fendi moon boots size 6 got me walking 'round like I'm Michael tho :unicorn::woman_dancing_medium_skin_tone: |||Fan account,0
gamer. car lover. here to talk my shit. #EverythingSlyy :dove:,0
None,0
"Big time baker, anime lover, :Libra:, USF 2023",0
Georgie?:eyes: They/them :no_one_under_eighteen: Don't take me too seriously...PLEEK I'm black lmao pfp by @bbuggs_,0
"""I'm wit it. I'm well kept. I'm a clean sucka."" :face_with_tongue::face_with_tears_of_joy:",0
ATLANTA :revolving_hearts: IT NEVER GAVE DEAD :face_with_tears_of_joy:,0
"Columnist @pghcitypaper | Sally Kalson Courage in Journalism, Billy Manes - AAN, Pittsburgh Black Media Federation and Golden Quill awardee.",0
Head of Political Affairs @KevzPolitics | Political Analyst & Int'l Trade Specialist | West Indian | All views are my own | kevon@kevzpolitics.com,0
virginia. morehouse. harlem. los angeles.,0
"Nurse scientist working to improve the health & well-being of all, despite the best efforts of politicians and fake public health 'experts'",0
BIDENFLATION CRUSHING AMERICANS,0
Manhattan Borough President. Personal account. He/él/הוא,0
"athlete, writer, researcher, politico",0
"Whales yes, trolls no. Opinions are my own. He/Him",0
"Patriot, Conservative, Christian, Husband, Dad, Grampa, USAF Veteran",0
"Get latest on all things healthy with fun workout tips, nutrition information, and more, We've got advice to help you reach your health and fitness goals.",0
This is NOT a throwaway he/him. w.f,0
"Truthseeker & Lightworker. Commited to standing up for our God given birthright of Freedom. Practice Love, Truth & Goodness  with occasional cussing..",0
"30+ years in aviation,9 dif. airlines,based in 5 countries,25,000+hrs flght time, 12+mill. miles,120+cntries. Work,taught,&flown on 50+ aircraft&100airlines.",0
"Equal parts carefree, careless, & careful. Features contributor @TheOnion. She/her.",0
"well that didn't last long, warhol lover,folk and dream pop listener",0
solidarity forever. they/them,0
:prince_medium_skin_tone: • :Jamaica: • :ewe: • :Taurus: • :man_cartwheeling_medium_skin_tone: • :rainbow_flag: • :airplane:,0
"Asst Prof of Infectious Disease at Wayne State working on #HIVWorkforce. I am #GradyMade, #EmoryProud, and #UWStrong Editor for @Covid101 | opinions are mine",0
:Jamaica: :China: Brooklyn :airplane: Miami Britney Army! Sexiest dude on your timeline. PSN: BlackHammerJeff,0
The life of a repo man is always intense,0
"we prefer the term ""obsessive-american""",0
"Why am I always going anywhere, instead of somewhere?",0
"move it, football head",0
Morgan State Alumnus| MSM – UMD | IG: @MarcBennett_| :Leo:| Governor Appointee | Aspiring Attorney :balance_scale:| Fut. GWU LAW Student,0
Virgo :sun: and :crescent_moon:,0
$1.98 cuz i dont need your 2 cents ~ svt 9/6,0
~Perfectly Imperfect~ :Jamaica::brown_heart:,0
"Author: ""The Mafia and the Gays,"" ""Queer Joints, Wiseguys and G-Men,"" ""Jersey Queens: Darling & Delightful at the Gay Bars in the 50s & 60s"" and ""Railroaded""",0
"Author: ""The Mafia and the Gays,"" ""Queer Joints, Wiseguys and G-Men,"" ""Jersey Queens: Darling & Delightful at the Gay Bars in the 50s & 60s"" and ""Railroaded""",0
Licensed Real Estate Agent in DC and MD. Love music and anime :relieved_face:,0
Live updates on the Monkeypox outbreak and case count around the world :globe_showing_Americas: Support us- _URL_,0
"CA State Senator. Chair, Housing Committee. Former Chair, Legislative LGBTQ Caucus. Housing/transit/climate/criminal justice reform/health. Democrat.:rainbow_flag:",0
Common Sensitivity ° Awareness ° Justice ° Public Opinion.  Differences of opinions shouldn't end with an apocalyptic event.,0
None,0
Styled by Sharae:white_heart:,0
Wage slave; landscaper; gourmand; oenophile; biblioholic,0
:Jamaica::balance_scale:,0
#NANAMI #NAMJOON: EQUAL RIGHTS AND JUSTICE!!!!!! they/them :purple_heart:,0
bell hooks stan acct,0
:heart_on_fire::heart_on_fire:,0
real eyes realize real lies:sparkles: BlockThirty9 LLC. rental/investment properties :houses:,0
None,0
beauty.brains .taken :smiling_face_with_heart-eyes::squinting_face_with_tongue::red_heart:,0
"Grown in Jamaica :Jamaica: based in Harlem. Writer, bylines in @harpersbazaar @theroot @jamaicagleaner @chicagoreader @refinery29 @damemagazine | also @ventingvibing",0
"oh, hey!",0
#SpacesHost | #ChurchwithLord_bangs #StateOfSpacesAddress #FunAndPleasureSpace:gorilla::no_one_under_eighteen:,0
"A podcast where we dish about politics, pop culture, and feature a deep dive of one musical artist per week. Join us for this BOILING HOT TEA!",0
None,0
"A place where nobody knows your name. The dialogue here is fueled by questions and candidness. Inspired by the spot formerly known as 1st Cup, on Calhoun NOLA",0
"#buckeyes,#engineer, #MAGA :United_States: Creator of the new TURBOMAGA cult. Done with all the BS already. Careful libs, danger lurks.",0
we are sashaying away with deals,0
"We report human, animal & plant #InfectiousDiseases, #toxin exposure & #ID news. Program of @ISID_org Free to subscribe: _URL_",0
"Radical in the streets, Fascist in the sheets. NYC Pro-Domme. Admirer of the cerebral & the perverse. Co-founder of @veil_machine.",0
DJ/producer. COO at vivid productions. daves chop shop. I make shit happen. grape flavoring enthusiast. mgmt/booking: switchbladedave@gmail.com,0
There's a little bit of magic in every box of cereal,0
"Metaphysician; Public Health Biologist Chess Master (retired) Zelle or PayPal: walicolt2020@gmail.com (any amt well help, even $5) Cancer Survivor; Teacher",0
Comms Dir. for @NCLRights ▿ SF & Dog Lover ▿ UMiami Alum ▿ RPDR Fanatic ▿ Political Nerd ▿ ALL opinions shared are mine alone ▿ Retweets ≠ Endorsements ▿ He/Him,0
Comedian/Writer/AMC Stubs A-List Member. Host of We Didn't Peak on Apple Podcasts and Spotify.,0
"Just an old guy in central Texas. Happily married. Trumpter all the way. Patriot and veteran. Please, no girly picture and no trains.",0
Grow through what you go through. Expect nothing. Appreciate everything. :leaf_fluttering_in_wind:,0
"Kiwi proud, Adult Female Gamer, Roleplayer, Modder, MetalQueen, Headbanger, Mother of 4 kidults,",0
"sailor,lover and lives life every day(this is not a rehearsal)",0
"On Air Medical Analyst @CNN, #Primarycaredoc, Public Health Specialist, Morehouse School of Med grad, Africa born, US raised, Asian Papa/Mum, #Tennis #LGBTQ",0
"Barely a doctor, future long monkey pox survivor, victim of a tanning bed accident. I support the latest thing. :syringe::monkey: :rainbow_flag::victory_hand_medium_skin_tone::Ukraine:",0
"CEO of @FlowHealthHQ Since you keep asking, yes, I am a high school dropout.",0
:camera: ᴘʜᴏᴛᴏɢʀᴀᴘʜᴇʀ :movie_camera: ғɪʟᴍᴍᴀᴋᴇʀ :video_camera: ʏᴏᴜᴛᴜʙᴇʀ,0
None,0
"Ryan Field Books: Best selling author of LGBTQIA romance novels...and short stories, one in a Lambda Award Winning Anthology, Best Gay Erotica 2009. He/Him",0
Communications Professional. Blogger for Extra Extra. Writer for several things. Enquiries: nelciathewriter@gmail.com,0
"Medical journalist; science editor for @POZmagazine/@Hepatitismag/@CancerHealthmag; Bay Area Reporter (@eBARnews), @aidsmap/@infohep; research beagle adopter",0
"He/Him. FF passionate, performer & filmmaker. Searching for serenity. Sober, don't believe the haters.",0
"Welcome to the Apex Breaking News Twitter where we report on the latest breaking news stories on music, celebrities, business, sports, and so much more.",0
"Your writer-owned, reader-funded source for Twin Cities news, arts, and culture. Sign up to support our work today: _URL_",0
Operations Manager,0
South Carolina Public Radio is your statewide @NPR affiliate ...  complete with 3 Music stations & 5 News/Talk stations. :radio:,0
"Fat :unicorn: | :camera_with_flash: Photographer: Stock, boudoir, portraits | :raised_fist: Fat liberation | Seattle | Chaotic good | :down_arrow: Get my body liberation guide",0
Designer ThePlasticsNYC IG: @jayvonjames,0
"Multi-award winning Broadcast Journalist based in Kingston Jamaica who covers local, regional and international current affairs. Sports enthusiast. :cricket_game::soccer_ball::flag_in_hole:",0
opa-locka's princess. sex work researcher. phd baddie. @nyuniversity & @rutgersu alum. hookah heaux. harm reductionist. minding my black ass business.,0
We do news. :newspaper:,0
:Australia: Politics:face_with_tears_of_joy::smiling_face_with_sunglasses:comedy:Australia:same same:Australia:,0
"Writer, fashion designer. :woman_dancing::rainbow:",0
Read comments for a living! :victory_hand::green_heart:,0
#NANAMI #NAMJOON: EQUAL RIGHTS AND JUSTICE!!!!!! they/them :purple_heart:,0
Barça Femení.Jill of All Trades. Traveling on the Hot Mess Express. Virtuosa. Sportsperson. Polyglot. Pesquisadora de Lei. Feminista. Masortí. Sefardí:star_of_David::rainbow_flag:,0
"Progressive, advocate for peace and sanity, therapist (on leave) 4 children and 4 grandchildren (my greatest gifts and happiness)",0
None,0
Hunting Ikigai | Innovator | Business Growth and Operations Specialist | Cleantech Entrepreneur | :seedling: :recycling_symbol: Seeking to sustainably re-engineer global agriculture,0
Accountant. Gamer. Nerd. :Jamaica:,0
:Trinidad_&_Tobago: ||Sometimes I'm funny||,0
everything black | gimme all your good feels | sr. brand writer | 1867 :bison: | ig: lastmanfrombrooklyn,0
#iNevaCared #iHaveNoRespect #MayorOfHarlem Ddot aka Mr. Oh Hey! #LALiving #StillHarlem :sign_of_the_horns_medium_skin_tone::sign_of_the_horns_medium_skin_tone:BluPhi :sign_of_the_horns_medium_skin_tone::blue_heart::white_heart:IG:ddotgraves,0
Hakuna Matata ||Medical Student,0
"Follow me and I'll follow you back. #Yankees #GoPackGo Super Packers and Yankee fan. Huge everything #starwars fan #marvel #dccomics, movies and shows.",0
Software Engineer • Swiftie • Sagittarius • MUFC • This is My Twitter Academia,0
"CEO of ShellyCurranBookings & @Wigsbyshellyanncurran , Marketer, a Mother , Gemini, Bookinh agent for intence , Moyann & Louie Cult  ...aka Mrs Twidlers Gad",0
DJ/Producer  djprezzi876@gmail.com  IG: djprezzi :musical_keyboard::musical_notes::laptop: #TalentOvaHype #TopRatedEntertainment  Mixtapes: _URL_,0
:tooth: Dentist | Apple Enthusiast | Aquarian | :Jamaica:,0
it is what it is…,0
#blacklivesmatter - #wearyourmask,0
Eh,0
None,0
"Life long unionist. Grew up Bayside Bris.Bad cook improving slowly. Old, but still care. Employee of a great dog, paid in love. Dogs rule. On Kaurna _URL_ DM",0
None,0
Always in good company having a great time. #ForzaItalia #ForzaJuve #FinoAllaFine,0
a dwn to earth chic tht wants to change the world,0
"uncensored | politically incorrect & unaffiliated |Gym,books,tech:books::man_lifting_weights_medium-dark_skin_tone: :man_technologist_medium-dark_skin_tone:|:man_golfing_dark_skin_tone::wine_glass::bottle_with_popping_cork:| your upbringing is not everyone's gold standard, respect others!",0
"If I was funny, I'd have a good twitter bio",0
very confused and always hungry - aviation fan & future consultant for da skies $uuggaa,0
Phenomenal Woman.......In all things give thanks.,0
𝐀𝐥𝐰𝐚𝐲𝐬 𝐛𝐞 𝐚 𝐟𝐢𝐫𝐬𝐭-𝐫𝐚𝐭𝐞 𝐯𝐞𝐫𝐬𝐢𝐨𝐧 𝐨𝐟 𝐘𝐎𝐔𝐑𝐒𝐄𝐋𝐅:woman_medium_skin_tone_curly_hair: 𝐚𝐧𝐝 𝐧𝐨𝐭 𝐚 𝐬𝐞𝐜𝐨𝐧𝐝-𝐫𝐚𝐭𝐞 𝐯𝐞𝐫𝐬𝐢𝐨𝐧 𝐨𝐟 𝐬𝐨𝐦𝐞𝐨𝐧𝐞:),0
None,0
The People's Strategist. There's NO immunity to future variants from a current COVID infection. _URL_,0
"Attorney-at-Law and Public Servant, Jamaica | In service to God and nation. RTs aren't always endorsements.",0
"Tesla P3D owner & $TSLA hodler, Former Royal Marines Commando. I swear alot, angry about climate change but I do like cool techno stuff and New Zealand.",0
None,0
"Medical journalist; science editor for @POZmagazine/@Hepatitismag/@CancerHealthmag; Bay Area Reporter (@eBARnews), @aidsmap/@infohep; research beagle adopter",0
(18+Sensitive content). _URL_ IG scorpioman82.. Only here to make content..,0
my catchphrase is smdhap (shaking my damn head and pussy),0
Just a butterfly trying to find her way home •• A.E.B:baby_angel::blue_heart:,0
"Artist, servant, warrior, sage My friends say I'm hard to kill. #fuckcancer",0
"Twitter, the place where I think out a loud!",0
:medical_symbol:. ♫ . :person_lifting_weights_medium-dark_skin_tone:,0
I USED TO TOUCH UP RUSTY FLANGES FOR A LIVING ...LFC....JFT97.. Scouse niet Engels ...Europese...cooking nonce ….I:star::star::star::star::star::star: *19 :Palestinian_Territories:,0
it's 2020 two and there's a new pandemic in town #monkeypox - follow official $MPOX account @MonkeyPoxBSC,0
yale. epidemiologist in training. queer + trans studies. i somehow also DJ. he/they/she.,0
Travel.,0
Latest news and updates from the Pulitzer Prize-winning newsroom of _URL_ & The Times-Picayune | New Orleans Advocate.,0
"The Advocate, a 2019 Pulitzer Prize winner for local reporting, has served Baton Rouge and LA for more than a century. A top source for news, sports, much more.",0
"The Acadiana Advocate, a 2019 Pulitzer Prize winner for local reporting, is a top source for news, sports, much more. _URL_",0
"I was unwilling to subject loved ones to ADHD-fueled ramblings, thus I made a Twitter. I think stupid things are cool, but I'm self-aware enough to hide it.",0
I write and I know things.,0
