number,created_at,text,source,user is verified,user has url,user has alt account,user description,user created at,account_age_months,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,engagement,user location,binary_class,ternary_class
1853,7/9/22 9:43,"@TheCStevens @DebErelene @MerrimanEileen usual precautions do help as there is some evidence of an amount of airborne spread, however the main spread line is through fomites. Shared toilets, handshakes, hugs, touched product at supermarket, used and even washed sheets. Fastest spreading monkeypox in history by far",Twitter Web App,0,0,0,I can't carry it for you… but I can carry you,10/17/11 9:54,128,0,3,1,0,165,169,9605,1,2.424242424,None,1,1
1858,7/9/22 9:44,So they're pumping up the fear mongering on a new covid variant AND a monkey pox outbreak. Just in time for midterms this fall... At this point anyone buying into these scamdemics are complete fools.,Twitter for Android,0,0,0,"Unmuzzled, unmasked, unvaccinated, unafraid. Trump Won. III% Patriot",12/28/18 2:17,42,0,0,0,0,248,241,4876,0,0,Anywhere I want to be,1,1
1860,7/9/22 9:45,Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally _URL_ _URL_,Buffer,0,1,0,"Quick, digestable trading insights for the time-crunched trader on the go from a 35 year Hedge Fund Trader and 28 year CME Vet. Sign up for Free _URL_",6/11/17 13:47,60,0,0,0,0,4374,4996,40493,38,0,Oregon,1,1
1876,7/9/22 9:52,@1NewsNZ And in todays lies...monkeypox found in NZ!! Tune in next week for an announcement about an upcoming announcement :beaming_face_with_smiling_eyes::clown_face::face_with_rolling_eyes: _URL_,Twitter for Android,0,0,0,Skidoosh!!,9/23/12 22:30,117,0,0,3,0,15,45,63,0,20,New Zealand,1,1
1880,7/9/22 9:53,"@BostonGlobe Vanguard and Blackrock are among the largest shareholders in Bavarian Nordic, which produces the Jynneos monkeypox vaccine. The largest shareholder is Invesco, which, by 'coincidence,' works with the World Economic Forum. The stock began to skyrocket on May 9, 2022.",Twitter for Android,0,0,0,How to win in life: Eat real food - diseases disappear; Get sunshine - anxiety disappears; Start exercising - muscles reappear; Sleep well - energy reappears,1/21/21 16:34,17,0,0,2,0,170,521,11177,0,1.176470588,None,1,1
1881,7/9/22 9:56,"@joshuamcclure By November. Lol. Vanguard and Blackrock are among the largest shareholders in Bavarian Nordic, which produces the Jynneos monkeypox vaccine. The largest shareholder is Invesco, which, by 'coincidence,' works with the WEF. The stock began to skyrocket on May 9, 2022.",Twitter for Android,0,0,0,How to win in life: Eat real food - diseases disappear; Get sunshine - anxiety disappears; Start exercising - muscles reappear; Sleep well - energy reappears,1/21/21 16:34,17,0,0,0,0,170,521,11177,0,0,None,1,1
1884,7/9/22 9:57,"@FoxNews Vanguard and Blackrock are among the largest shareholders in Bavarian Nordic, which produces the Jynneos monkeypox vaccine. The largest shareholder is Invesco, which, by 'coincidence,' works with the World Economic Forum. The stock began to skyrocket on May 9, 2022.",Twitter for Android,0,0,0,How to win in life: Eat real food - diseases disappear; Get sunshine - anxiety disappears; Start exercising - muscles reappear; Sleep well - energy reappears,1/21/21 16:34,17,0,0,0,0,170,521,11177,0,0,None,1,1
1894,7/9/22 10:01,"@Monkeypoxtally Vanguard and Blackrock are among the largest shareholders in Bavarian Nordic, which produces the Jynneos monkeypox vaccine. The largest shareholder is Invesco, which, by 'coincidence,' works with the World Economic Forum. The stock began to skyrocket on May 9, 2022.",Twitter for Android,0,0,0,How to win in life: Eat real food - diseases disappear; Get sunshine - anxiety disappears; Start exercising - muscles reappear; Sleep well - energy reappears,1/21/21 16:34,17,0,0,1,0,170,521,11177,0,0.588235294,None,1,1
1903,7/9/22 10:06,"@MassDPH Vanguard and Blackrock are among the largest shareholders in Bavarian Nordic, which produces the Jynneos monkeypox vaccine. The largest shareholder is Invesco, which, by 'coincidence,' works with the World Economic Forum. The stock began to skyrocket on May 9, 2022.",Twitter for Android,0,0,0,How to win in life: Eat real food - diseases disappear; Get sunshine - anxiety disappears; Start exercising - muscles reappear; Sleep well - energy reappears,1/21/21 16:34,17,0,0,0,0,170,521,11177,0,0,None,1,1
1904,7/9/22 10:08,#Monkeypox. So is this VAIDS induced shingles or another attack by #BillGatesBioterrorist? However both the silly name and linking it to the gay community were stupid actions if you want to sell it to the public at large _URL_,Twitter for Mac,0,0,0,"Anarchist fighting against WEF world tyranny. We have an inalienable right to travel & live wherever we want, so no paranoid racists thanks",5/8/21 14:17,14,0,0,0,0,221,343,6202,0,0,None,1,1
1911,7/9/22 10:10,"@boston25 Vanguard and Blackrock are among the largest shareholders in Bavarian Nordic, which produces the Jynneos monkeypox vaccine. The largest shareholder is Invesco, which, by 'coincidence,' works with the World Economic Forum. The stock began to skyrocket on May 9, 2022.",Twitter for Android,0,0,0,How to win in life: Eat real food - diseases disappear; Get sunshine - anxiety disappears; Start exercising - muscles reappear; Sleep well - energy reappears,1/21/21 16:34,17,0,0,1,0,170,521,11177,0,0.588235294,None,1,1
1935,7/9/22 10:22,Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally _URL_,Twitter for Android,0,0,0,"Humanist & Atheist. #NoVaccinePassports, Vegan _URL_",5/19/14 20:59,97,0,0,2,0,5902,1959,165414,66,0.033886818,Scotland :Scotland:,1,1
1937,7/9/22 10:23,"HARLEM TALES - MAKES YOU WANT TO HOLLER - IGNORANCE KNOWS NO BOUNDS IN N.Y., WANT BRING MASKS BACK. COMMON SENSE, IF YOU GIVE PEOPLE COV INTHE VACCINES, THERE WILL BE OUTBREAKS. MONKEY POX IS ADVERSE EFFECTS FROM THE VACCINES, AND PEOPLE ARE DYING FROM IT, WAKEUP FOLKS. _URL_",Twitter Web App,0,0,0,"WORKED FOR N.Y.S. DIVISION FOR YOUTH( YDC I ) , ALL STATE FACALITIES IN MANHATTAN AND THE BRONX 1979 THRU 1980'S",8/27/21 15:43,10,2,0,3,0,277,525,8854,1,1.805054152,NEW YORK,1,1
1939,7/9/22 10:24,@TheMarcitect @deborahj77 Monkeypox is next. And it will hit just in time for mail in voting in the midterms. No doubt the antidote will be readily available to the criminals that are unleashing it for political gain. The rest? Just another million or so dead. #wakeup,Fenix 2,0,1,0,"Award-winning Vegas Handicapper, Swing Trader, Political Odds connoisseur. Lover of intelligent honest debate of ideas.",2/24/09 16:30,160,0,0,0,0,10140,586,27808,57,0,"Las Vegas, Nevada",1,1
1942,7/9/22 10:24,"@LisaMarieBoothe Yeah your just playing the democrats narrative!!! Covid then omicron, monkey pox, new variant again. You all just want controlled by corrupt politicians!!!",Twitter for Android,0,0,0,"Big racing fan. Nascar & IndyCar. NFL, MLB, NCAAF.",4/28/16 23:20,74,0,0,0,0,17,633,2777,0,0,"Indiana, USA",1,1
1964,7/9/22 10:33,@mzzdefiant Monkeypox doesn't exist. Just another made up disease to try to scare people into submission.,Twitter for iPhone,0,0,0,None,11/3/19 21:01,32,0,0,2,0,297,176,821,1,0.673400673,Earth,1,1
1969,7/9/22 10:35,"@berkshirebabe03 @Trump2094578522 Does #Americans understand that #Biden (who's listening to Globalist) doesn't want this country to re-produce #Americans? The enemy is out to kill, steal, &amp; destroy. They're using #COVID19, #Monkeypox, #fentanyl, #crime to KILL US off. #parents #Moms #women #men",Twitter for iPhone,0,0,0,"CLOSE THE BORDER:red_exclamation_mark:PROUD Conservative, if ya don't believe in God, move on. TEXAS YES SUCCEED:red_exclamation_mark: Military Families ROCK:red_exclamation_mark:",1/24/21 9:39,17,0,1,1,0,1424,1177,29787,10,0.140449438,None,1,1
1972,7/9/22 10:36,OMFG..the covid lie no longer works for our fake gubment...they are REALLY gonna try monkey pox????I've never had sex with a monkey so I'm safe. Yall?,Twitter for Android,0,0,0,Georgian by birth...BULLDAWG by the Grace of GOD. PATRIOT :U.S._Outlying_Islands:  PUREBLOOD...2nd amendment. Masonry contractor 49 yrs.ALL LIVES _URL_ DMs.ULTRA MAGA:U.S._Outlying_Islands::U.S._Outlying_Islands:,1/15/21 0:46,17,0,0,1,0,1675,1921,31366,2,0.059701493,None,1,1
1982,7/9/22 10:41,@AudioPerplex _URL_ The AstraZeneca vaccine has proven to be safe and effective. Well rather not if in homosexuals with weakened immunity it causes monkeypox.:clown_face: _URL_,Twitter Web App,0,0,0,None,1/7/22 10:28,6,0,0,0,0,109,393,1895,0,0,None,1,1
1990,7/9/22 10:45,"@scotgov And it never will, just like colds and flub!! Give it a fuckin rest!! Realised we didn't give a fuck about monkeypox &amp; so are back on the CONVID narrative?! You lot are a disgrace! #StopTheFearMongering #EndTheCovidNarrative #PersonalResponsibility #personalchoice #LeaveUsAlone",Twitter for Android,0,0,0,"Awake, not woke. Anti lockdown, anti restrictions, not anti vax, but against discriminatory vaccine passports. Pronouns (fuck/off).   IG: dpullen97 :camera_with_flash:",7/19/12 17:33,119,0,0,6,0,1644,3830,16899,14,0.364963504,None,1,1
1991,7/9/22 10:46,@avocato_bob Do you pound butt? Cause the only people who need to be concerned about monkeypox are people who pound butt.,Twitter Web App,0,0,0,#NAME?,3/15/11 10:01,135,0,1,2,0,227,496,6788,1,1.321585903,None,1,1
1993,7/9/22 10:46,@truman_rachael @Te_Taipo Monkey pox is the cause of the July lockdown; please keep up with the latest silliness :face_with_rolling_eyes:,Twitter for iPhone,0,0,0,:New_Zealand::Scotland::South_Africa: Wife. Mummy. Aroreretini. Vaccinator. Pro-Science. ALL THE SPORTS.,3/3/11 23:31,136,0,3,20,0,1229,1375,35406,22,1.871440195,Earth,1,1
2008,7/9/22 10:53,MonkeyPox failed to launch what's the latest scare?,Twitter for iPhone,0,0,0,#EdAtTheMovies:popcorn:@EdFlix61 #RedV | Horsing around:beaming_face_with_smiling_eyes: | Satire:smirking_face: | Anti Left | Proudly Unpoisoned :prohibited::syringe: Day 507,10/8/17 5:38,57,0,0,8,0,7066,5909,41993,2,0.113218228,Western Australia,1,1
2009,7/9/22 10:54,@Raef15520720 @alexholmes2659 I heard of the Marburg Virus just under 2 yrs ago. Some Australian airline violate was on about it. I'm just surprised they havent already tried it instead of monkeypox,Twitter for iPhone,0,0,0,"first account was taken down with the loss of 24,000 tweets and loss of over 1600 followers because I refuse to stick to the narrative. just sayin",6/20/21 2:27,12,0,0,0,0,1049,1995,9050,1,0,None,1,1
2012,7/9/22 10:56,Tucker Carlson: This may have been the greatest crime in history _URL_ via @YouTube #Wuhan #WuhanLabLeak #COVID19 #Fauci #Monkeypox #MonkeypoxVirus #Apenpokken #Corona #GainOfFunction #ManMade _URL_,Twitter for iPad,0,0,0,None,3/10/12 10:01,123,1,1,2,0,1443,1133,86425,0,0.277200277,None,1,1
2024,7/9/22 10:59,@ForPittsSake if the people who are at risk of Aids know what prevention to take to avoid aids - should be using the exact same precaution for monkey pox - as it is caught exact same way as Aids - maybe Aids clinics should be also educating their clients about monkey pox.,Twitter Web App,0,0,0,"Interested in World Politics, NZ, Health; staying connected with whats happening in the world. #pol #NZ #She",10/13/21 15:28,8,0,1,3,0,1069,3286,445,1,0.374181478,None,1,1
2044,7/9/22 11:09,"For those who regret giving in to the govt mandate against their will and now seeing all the bad Data Pfizer is releasing , are you going to cave In to monkeypox next ? _URL_",Twitter for Android,0,0,0,None,8/24/21 16:07,10,0,0,0,0,9,132,1653,1,0,None,1,1
2045,7/9/22 11:10,@cynthiamckinney Monkey pox was caught exclusively by promiscuous homosexuals which is why when this news was revealed in pride month they shut down the story of its contagion.,Twitter for iPhone,0,0,0,None,8/3/12 14:01,119,0,0,0,0,360,836,45206,5,0,None,1,1
2071,7/9/22 11:24,"Covid :pile_of_poo: didn't work.... Monkeypox :pile_of_poo: didn't work... Ta Da! Introducing the newest ""OMG we're all gonna die"" drama :performing_arts:  _URL_",Twitter for iPad,0,0,0,"Christian wife married 50 years, mother, grandmother. Deplorable MAGA Patriot from NH. Never masked or jabbed! Artist, animal lover and mousaholic. :United_States::folded_hands_light_skin_tone::artist_palette::poodle:",8/29/21 14:09,10,0,0,0,0,354,282,4000,0,0,None,1,1
2087,7/9/22 11:30,"10. Ghislane Maxwell will have an accident or be ""suicided"" this year.   11. Monkey pox nonsense is about to be amped up.   12. Democrats will do all they can to stop the Mid-terms.",Twitter for iPhone,0,0,0,#shallnotbeinfringed #donotcomply #patriot #AR15 #jesusistheway #taxationistheft #GodGunsBible,9/18/21 14:27,9,0,0,0,0,994,1234,1891,0,0,Commie goverened state of IN!!,1,1
2101,7/9/22 11:35,@smj389 Yes I had heard something about them saying gay men spread monkey pox ?,Twitter for iPhone,0,0,0,Documenting GC fuck ups | Account run by @Britishgori |:flushed_face: she / her :flushed_face:| #LWithTheT | Mocks the pathetic | Supports women & cis women,9/18/21 12:34,9,0,1,4,0,1565,2457,25961,11,0.319488818,None,1,1
2104,7/9/22 11:36,@jmbenson1491 That black splotch on its lower right buttock looks like early Monkey Pox. Doing their best to get another plandemic going for November ballot harvesting it appears.,Twitter for iPhone,0,0,0,None,10/13/11 3:30,128,0,0,1,0,99,384,7167,0,1.01010101,Canada,1,1
2108,7/9/22 11:38,Turns out that monkey pox is appearing to be yet another plague to walk out of a Wuhan lab.  Paying attention yet ?,Twitter Web App,0,0,0,None,1/22/22 16:32,5,0,0,0,0,426,455,3344,1,0,None,1,1
2110,7/9/22 11:41,@Birdybabe07 Now they've tried leathal new Monkeypox  Deadly dangerous Marburg  And finally ninja coronavirus My goodness :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::partying_face::partying_face::rolling_on_the_floor_laughing::face_screaming_in_fear:,Twitter for iPhone,0,0,0,Clinical psychologist since 20 years. Wishing to inform and to be informed about truth and fact Our freedom is our birthright We need to unite for a good future,6/30/22 10:58,0,0,0,7,0,231,477,728,0,3.03030303,None,1,1
2120,7/9/22 11:44,"@capecodtimes Mid-term elections are approaching. Monkeypox is a no-gainer, people are tired. Give them credit for trying. Covid still has a strong, adoring following. Prepare for Pandemic.22! It worked in 2020, they think it will work again and again. A Fauci and his fake vaccine comeback!",Twitter Web App,0,0,0,None,9/25/21 23:59,9,0,0,0,0,5,57,2466,0,0,None,1,1
2123,7/9/22 11:45,There making new mónkeypox strains,Twitter for Android,0,0,0,Jesus is coming back soon,4/30/22 18:29,2,0,0,0,0,16,91,2485,0,0,None,1,1
2124,7/9/22 11:45,"Portugal's NIH has uncovered evidence that the alleged virus responsible for the Monkeypox outbreak supposedly sweeping across Europe, America and Australia, has been heavily manipulated in a lab by scientists, &amp; further evidence suggests it has been intentionally released:backhand_index_pointing_down::eyes::backhand_index_pointing_down: _URL_",Twitter for Android,0,0,0,:United_States::Poland::Italy:2A :fire: Biden is a puppet - never except the Fraud. Enemy of the brainwashed. Always Question Authority,6/28/14 11:58,96,0,0,0,0,825,1728,48237,2,0,Clown World,1,1
2127,7/9/22 11:46,The famous Wuhan lab is now working on MONKEY POX virus. Hmmmmm,Twitter for iPhone,0,0,0,"Woman of No Color, Proud Mother, Grandma American woman of Irish Catholic Descent",5/4/15 14:27,86,0,0,0,0,156,1029,8973,6,0,USA,1,1
2128,7/9/22 11:46,alamak the monkey pox imports are all sexuslly transmitted aren't they? rash on the asshole n the bodek how like that,Talon Android,0,0,0,+65  :rainbow_flag:,8/13/10 14:53,142,0,0,0,0,1030,616,32432,16,0,Singapore,1,1
2131,7/9/22 11:47,Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally  _URL_,Twitter Web App,0,0,0,"I am a #Bible believing, #GOD loving, #Gun Toting, #Constitutional #Conservative, #Unreconstructed, Son of the South ! #NonConformist #VETERAN, TRUMP WON !!",5/16/20 11:35,25,0,0,0,0,423,874,11755,1,0,"Southern Appalachia,",1,1
