number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
5094,2022-07-09 22:43:36,@covid_parent It is a complete and utter coincidence that the source of Monkeypox is the same lab as Covid. If you say different i will literally kill myself.,Twitter Web App,False,False,Free and Critical thinker.,2022-04-26 16:27:51,0,0,1,0,11,122,1293,0,None,1,1
5108,2022-07-09 22:45:49,@TroyZapalac Don't forget the monkeypox backup....just in case covid doesn't do the trick this time,Twitter for Android,False,False,"Conservative, love my Shih Tzus, and generally a happy old soul. Have a great day! NO TRAINS please",2021-09-07 16:51:39,0,0,0,0,682,637,14252,3,None,1,1
5112,2022-07-09 22:46:59,"so monkeypox is basically a gay people sickness, straight people count your days",Twitter for iPhone,False,True,a very slowly improving individual he/they,2018-01-01 18:14:34,0,0,0,0,403,1045,23986,0,hollywoo,1,1
5113,2022-07-09 22:47:04,@nypost Not hearing any monkeypox spread among monogamous persons...,Twitter for Android,False,False,Who knows?,2012-11-14 13:08:22,0,0,1,0,51,552,1569,0,"Chicago, IL",1,1
5124,2022-07-09 22:50:21,"@JeffSonich @JesseDamiani @StrictlyChristo Monkeypox has always been airborne, and every document about it said that as of 2019. The corrupt jackasses at WHO and CDC have started scrubbing the pages which admit that it's airborne, so they can pretend it isn't, but people saved the pages.",Twitter Web App,False,False,observer of geopolitics,2022-04-15 01:42:48,1,0,1,0,5,5,399,0,None,1,1
5132,2022-07-09 22:51:27,@dumbass_emo @JesseDamiani They're just lying flat out in order to infect more people. It's deranged. Every document about monkeypox up through 2019 said it's airborne. #MonkeypoxIsAirborne. NYC presser is flat out disinformation.,Twitter Web App,False,False,observer of geopolitics,2022-04-15 01:42:48,0,0,0,0,5,5,399,0,None,1,1
5149,2022-07-09 22:55:27,@NewshubNZ Don't worry. It will only affect the vaccinated... and only a proper lab test can tell the difference between shingles monkeypox chickenpox sheeplepox :beaming_face_with_smiling_eyes:and any other pox BS they try to spread. Remain unafraid. If I believed everything my government told me then I should be dead _URL_,Twitter for Android,False,False,Unvaxxed unmasked untested unafraid. Fk the NWO,2022-05-31 06:25:04,0,0,7,0,2,40,328,0,DUMBS,1,1
5154,2022-07-09 22:56:34,Can you still get the monkeypox from protected sex? Is it also spread from skin to skin contact or does it need to be an exchange of fluids ?,Twitter for iPhone,False,False,"Free your mind, the rest will follow .. Cold as ICE :snowflake::anchor::snowflake: #1867",2009-11-03 16:20:23,1,0,1,0,1228,595,91791,13,City of Angels :smiling_face_with_halo:,1,1
5160,2022-07-09 22:58:17,@justin_hart Over 90% of the monkeypox cases are due to man-on-man sex. But nobody is calling for closing bathhouse. Our public health leadership is completely incompetent. But the pandemic already proved that.,Twitter for Android,False,False,cybersecurity and ML.,2012-04-12 10:12:39,0,0,2,0,74,186,2812,2,None,1,1
5173,2022-07-09 23:00:26,"@covid_parent I am confused, I thought you had to rub bodies to get monkey pox? Is it airborne now??????",Twitter Web App,False,False,"Yes, I was there. Yes I am a card carrying First Nations person. Yes I really am a Conservative. No, I will not give up my bodily autonomy",2018-08-25 10:00:26,0,1,0,0,64,105,1232,0,North America,1,1
5180,2022-07-09 23:01:58,"The Wuhan lab, the alleged source to the SARS-CoV-2 outbreak is apparently working on genetically modifying Monkey pox. Given their track record, should this really be permitted?",Twitter Web App,False,True,"Patreon: _URL_ lndependent journalist and founder of the platform, War on Corruption.",2020-03-28 10:56:57,0,0,0,0,56,51,2013,0,None,1,1
5181,2022-07-09 23:02:03,"Monkey pox hahahahahahahaha you think I'm buying that sh""t I don't think so",Twitter for iPhone,False,False,None,2011-10-29 21:28:14,0,0,0,0,160,290,20065,4,None,1,1
5193,2022-07-09 23:03:19,@CaldronPool They are reverting back to their Tried and proven method..monkey pox isn't scaring anyone so covid fear mongering is back..#ThePeopleAreRising we are winning and governments are getting scared..,Twitter for iPhone,False,False,Your Gov has sold you out by transferring power to unelected global elites..Make no mistake that is treason!..,2021-04-05 05:18:52,1,0,3,0,374,566,9084,3,None,1,1
5195,2022-07-09 23:04:23,SO I just watched a long video about the Covid virus and how it came about. But more importantly let's not forget our Great Leader publicly announced ....There is another pandemic coming. Which will probably be the Monkey Pox. It is said they are working on it in China right now.,Twitter for Android,False,False,Construction worker for GRI..Like riding my Harley. Born in Waco TX. Only child from real parents. Have a half brother. Single..My Son is 21 and a great man.,2022-04-28 23:49:29,0,0,0,0,4,14,101,0,"Sweetwater, TX",1,1
5198,2022-07-09 23:05:23,"@actualham At this point, the CDC's lack of clear information to the public &amp; HCW's that #COVIDisAirborne like TB or measles can only be understood as a political act. #monkeypox is also airborne - not a STD, people. Best info comes from non blue checks, too. Bumpy times ahead. _URL_",Twitter for iPhone,False,True,"Environmental health scientist; runs & lifts heavy stuff; All Tweets = my thoughts, not my employer; NH Independent; Facts & science; Adapt Improvise Overcome",2017-02-17 16:51:50,1,0,3,0,631,711,7354,11,None,1,1
5221,2022-07-09 23:09:12,"Sodomy, male on male, causes monkey pox. Abnormal behavior has consequences. _URL_",Twitter for iPhone,False,False,Conservative veteran,2022-04-29 18:02:26,0,0,0,0,320,959,3067,0,None,1,1
5229,2022-07-09 23:10:15,"@nationalist66 I think so too but there isn't enough of us to get a majority. The media is blocking the truth from getting to those who are not online.  And there are those online that think everything is legit from the ""pandemic""to monkey pox.  We're fighting a losing battle so many zombies.",Twitter for Android,False,False,I prefer dangerous freedom over peaceful slavery.,2022-01-25 01:06:07,0,1,2,0,490,410,1866,3,None,1,1
5238,2022-07-09 23:12:35,Prediction: Monkeypox will rapidly evolve to be  - more airborne (reference 1 below) - more infectious on surfaces etc *and* - more severe:  - respiratory outcomes  - number and severity of skin lesions.  - mortality (due to uncontrolled spread). 1/:thread: (will finish in a few hrs),Twitter for iPad,False,True,Watching the world spiral further into viral death. It didn't need to be like this. 12 x (:monkey::monkey::monkey::monkey: :monkey_face::monkey_face::monkey_face::monkey_face: :monkey::monkey::monkey::monkey:) #SaveMarsdenPoint #Bodysnatchers,2020-02-16 09:36:48,0,1,0,0,567,836,1675,9,Paradise,1,1
5241,2022-07-09 23:12:56,"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",Twitter Web App,False,False,None,2014-04-27 03:54:18,0,0,0,0,12,18,1678,0,None,1,1
5249,2022-07-09 23:14:25,i stopped having sex just in time to miss monkeypox _URL_,Twitter for iPhone,False,False,:latin_cross::money_with_wings::two_hearts::dove::antenna_bars:,2020-02-19 18:34:59,0,0,0,0,17,61,291,0,None,1,1
5259,2022-07-09 23:15:59,"Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,3,0,5,0,23322,15533,179461,8,south carolina,1,1
5260,2022-07-09 23:16:20,"@8_27J @MarcelaErcia @masich_m @MP4USA @laura_7771 @nanavet3 @gramyc44 @Fran09637399 @DoraDallas6 @Jexyka_3 @CaP21B @cinarte1956 @BB_Scats @iv_inJ @Ecomemory1 @JJemiola @rdrhwke @baddaddee @RealWolf72 @PhillyFan1221 @KRSLUSA @JVER2ME @jeffrocks60 @Bell2024_ @texasrecks Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,4,0,7,0,23322,15533,179461,8,south carolina,1,1
5264,2022-07-09 23:16:42,"@bitchbaby221 @CharmedTreasure @LindaPrenWolf @TroyCross24 @Kendall_K22 @cindy_zatlo @VMacky7261 @pokergod12345 @txsnipergirl @MarilynLavala @SFfor45 @realnormal316 @KevinGills11 @Forrestt01 @MitziPyle @Thanatos4538 @PatriotMike24 @tgpwlm @Zorro49er @cottika Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,3,0,5,0,23322,15533,179461,8,south carolina,1,1
5266,2022-07-09 23:16:54,"@45mx5 @RnkSt7 @RobertLiveFree @SoCal720 @SweetLouTiger @TAZZMANGQ @TeeJ2021 @That_MichaelGuy @1776jaymierp @Lottie_806 @LisaJen50156992 @SigSauer07 @TrumpGi79056629 @RosieRiveter65 @moonlite_DTL @challengersma @CharmedTreasure @chekymail @cleansniper45 @cottika @Dbargen Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,0,0,0,0,23322,15533,179461,8,south carolina,1,1
5267,2022-07-09 23:17:00,"@45mx5 @TimCamp03 @TrpsAngl @USAVet_5 @WhalenMona @x4eileen @daverich503 @DavidHueyLane1 @DawgRight @djt1_ @duckusa @DurniatR @AlexandraLevi20 @america1timfaze @Bree1914 @Brooklynchanged @Cannoli_Joe @ecJulie @Freedom_Alley3 @Freedom2713 @groth1945 @hodl4five2ten @G45jf Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,4,1,13,0,23322,15533,179461,8,south carolina,1,1
5269,2022-07-09 23:17:13,"@bdonesem @emma6USA @Ecomemory1 @DMcDMuffin @DFBHarvard @WenMaMa2 @Pat300000 @WickedTcher @JJemiola @1Btchen @ColorApril @FreeStateFl @99JWD @RnkSt7 @re4joe @baddaddee @1heartgirl @whoa_rob @angryrockbird @NeverQuitEver @WaterburyKevin @lisalunaz @zeteamd Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,0,0,0,0,23322,15533,179461,8,south carolina,1,1
5270,2022-07-09 23:17:19,"@safety_cop @bdonesem @Bree1914 @ShanPatriot @TheGrayRider @kimmarinesis @JordanBrace8 @Montchelle66_2 @MichaelSDoyle @DannyMack100 @kellykreads @espe1120 @aingelgrl @War_HammerTime @Iowa_1776 @KittyThePatriot Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,0,1,1,0,23322,15533,179461,8,south carolina,1,1
5271,2022-07-09 23:17:26,"@45mx5 @Forrestt01 @JohnPot259 @Jry123456 @KCScott7 @KevinGills11 @Lindaprentice16 @livepilot1 @markdtheis1 @MichaelMM1962 @BearlyOne @BearsProtect @Bella4Trump @bestfelaz96 @BettySSmith1 @bigbadndn @BikerBunnyD @Trump2024FTW @TrumpBender_3 @USA2224 @cassandra_prit Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,1,0,0,0,23322,15533,179461,8,south carolina,1,1
5277,2022-07-09 23:18:03,"@1be3z @USAVet_5 @321jz @45tf9 @sccrjv @Zegdie @Ltyplm @jedi2022 @TeeJ2021 @misfitnici @nanavet3 @Donmel21 @PatriotSrc @SirFlyzalot @fsturgeonfl @Buddy7835 @MisterChipT @shipmate_68 @_LibertyLady @treesforTrump @BeermanTom2 @Barrett50gwm @GlockfordFiles @StandUp4USA_Pam Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,1,0,3,0,23322,15533,179461,8,south carolina,1,1
5279,2022-07-09 23:18:11,"@01ota @45tf9 @45gi1 @1a44t @8_27J @321jz @de2us @1us45 @I_O_U1 @F4tUS @Zegdie @47angb @4mojo2 @goldisez @rdrhwke @aingelgrl @24MC45 @x4eileen @RavnRvng @0Funky11 @GabiNga1 @Carolg117 @badlady59 @EarthsGhost @Trumpgirl_71 @bitchbaby221 @PAYthe_PIPER @StaceytheGhost Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,0,0,1,0,23322,15533,179461,8,south carolina,1,1
5280,2022-07-09 23:18:18,"@de2us @01ota @45tf9 @45gi1 @1a44t @8_27J @321jz @1us45 @I_O_U1 @F4tUS @Zegdie @47angb @4mojo2 @goldisez @rdrhwke @aingelgrl @24MC45 @x4eileen @RavnRvng @0Funky11 @GabiNga1 @Carolg117 @badlady59 @EarthsGhost @Trumpgirl_71 @bitchbaby221 @PAYthe_PIPER @StaceytheGhost @SrvG_d @1tu2u @tsh2 @__bee_kay__ @Bella4Trump @FreeStateFl @TeamPatriotes @Fan4Cal @1_ML8m @Bruce2666 @TheyCallMeDoc1 @jeff1234045 @Stef_the_Lamb @Pilotte_daniel @PatriotPepe33 @Jack__Daniel___ @kjn_45 @1hopz @theIOpod @ImaP91 @TwinBus @IndyMagz Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",Twitter for iPad,False,False,"Conservatives, happily married, No DM, No train list, MAGA, Trump 2024, :tangerine:. God bless :folded_hands::red_heart: Jesus is Lord :red_heart:",2020-03-11 08:05:33,3,0,6,0,23322,15533,179461,8,south carolina,1,1
